Bug_id,Timestamp,Summary
640995,2011-03-14 03:39:29,Products containing spaces won't show any bugs while browsing on RH5. Spaces appear as %20
641020,2011-03-11 09:30:29,report.cgi does not adhere to sortkey
641062,2012-02-15 05:35:47,webservice_bug_add_attachment.t adds encoded attachments when using the XML-RPC method
641216,2011-03-12 06:42:01,test
641244,2011-03-12 11:44:28,Can't report using old charts using bugzilla 3.4.10
641441,2011-03-14 00:29:54,No provision to configure SMTP port(SSL)
641450,2011-03-14 02:20:44,Incorrect option element is selected after navigating to another page and then moving back using the back button
641519,2011-03-14 07:49:41,"userAutocomplete is not compatible with Bugzilla configured to use ""local"" usernames"
641792,2011-03-15 03:23:46,Some links on Bugzilla Version 2.18rc2 do not function (they open a save as window)
641957,2012-01-06 00:48:54,The documentation should mention that the voting system is now an extension
642388,2011-03-17 00:39:07,"Description of field days_elapsed missing from global/field-descs.none.tmpl, so it could not be translated"
642948,2011-03-18 11:27:00,checksetup.pl requires math-random-secure
643342,2011-03-20 22:48:08,Javascript attachment validation does not run during bug creation
643411,2011-03-21 18:54:03,New default bug limit makes time summary results confusing
643718,2011-03-22 05:15:31,"""Search By Change History"" date fields behave wrongly when searching by ""Hours Worked"" field"
643910,2011-04-24 15:32:21,Email notifications from a blocked bug have the timestamp from its last change instead of the timestamp of the blocker
644281,2011-12-08 14:20:54,"When the sort order of a buglist is modified, the ""Show next bug in my list"" user pref still uses the original sort order to decide which bug to display next"
644285,2011-03-23 11:06:10,"unable to toggle visibility of search blocks when creating a new data set (javascript error ""bz_toggleClass is not defined"")"
644334,2011-03-23 13:16:39,Add hook to Bugzilla::Install::Filesystem to allow extensions to create files/directories/htaccess
644524,2011-03-24 01:36:37,open url
644722,2011-03-24 11:13:55,"Product ACL uses ""AND"" instead of ""OR"""
644962,2011-03-25 03:58:45,"All users can see each other in drop-down lists despite the ""usevisibilitygroups"" parameter set to ""on""."
644969,2011-03-25 04:22:19,Rename bugmail-common.txt.html to bugmail-common.txt.tmpl
645006,2011-03-25 06:59:28,If shutdownhtml set then tweakparams or admin users cannot login
645118,2011-03-25 10:58:18,"Allow ""="" as pre_chomp and post_chomp modifier in templates"
645427,2011-03-26 17:22:50,Bugzilla->usage_mode( USAGE_MODE_BROWSER ) doesn't change Bugzilla->usage_mode
645433,2011-03-26 18:30:32,Bugzilla->error_mode( ERROR_MODE_WEBPAGE ) doesn't change Bugzilla->error_mode
645721,2011-03-28 07:40:54,Whine.pl overrides server's timezone
645722,2011-03-28 07:41:15,Whining clobbers cron mail with Moose warnings
645849,2011-03-28 12:44:37,Graphical Reporting does not seem to be working.
645949,2011-03-28 19:59:00,insecure dependency when compiling field-descs.none.tmpl
646005,2011-03-29 01:49:43,urlbase parameter change - must rerun checksetup.pl
646209,2011-03-29 12:26:32,Bugzilla doesn't offer UTC timezone
646394,2011-03-30 01:01:08,"Bug creation will add a disabled user into cc's, if disabled user is still on default cc list"
646441,2011-03-30 04:22:50,No log in links or fields reachable from the login failed page
646578,2011-04-14 15:48:30,Math::Random::Secure's dependencies frequently do not install properly
646668,2011-03-30 14:13:22,"After bugzilla install, I get You don't have permission to access /bugzilla/ on this server"
646743,2011-03-30 18:45:13,"Enable ""watching"" a bug to see mentions of it in other bugs"
646750,2011-03-30 19:33:34,checksetup.pl fails on openSUSE 11.4 with Assertion error
646939,2011-03-31 09:50:19,The local XML file './data/bugzilla-update.xml' cannot be created.
647006,2011-03-31 13:09:23,checksetup.pl - some ppm installed failed: Can't find any package
647013,2011-03-31 13:23:04,Software error: Unknown column 'reverse_desc' in 'field list' FROM fielddefs table
647158,2011-04-26 08:42:00,"The Error Console in Firefox 4 reports ""unbalanced tree was written using document.write()"" when reporting a new bug or when visiting the ""User Authentication"" panel in the Parameters page"
647168,2011-04-01 00:04:34,No mapping for the Unicode character exists in the target multi-byte code page
647882,2011-04-05 11:23:17,"""Custom Search"" twisty not remembering its position"
648096,2011-04-06 11:30:40,UWinnipeg (theory PPM repo) instructions are not necessary with recent ActiveState releases
648178,2011-04-06 15:40:22,"install-module.pl should check if a compiler is available, and fail with a clear error if one is not"
648600,2011-04-08 09:43:52,Requesting a review of someone who can't see the bug silently changes the reviewer to yourself
648899,2011-04-10 11:29:10,Advanced Search - components not linked to their products
650173,2011-04-14 15:26:37,Bugzilla 4 priority names can't be distinguished in search results
650222,2011-04-15 00:23:50,user redirected to welcome page after loggin on
650593,2011-04-16 20:57:05,"Bugzilla crashes when the database is gone, even when shutdownhtml is set"
651491,2011-04-20 05:34:42,Security vulnerability allowing to remove CCs
651797,2011-04-20 19:15:12,"Make it so that bug creation or modification redirects to the bug page, not stop at process.cgi"
652047,2011-04-21 20:20:58,checksetup.pl --check-modules fails to compile/run if the Voting extension is enabled on a fresh install
652126,2011-04-22 06:11:21,"Typo in Field label: ""Broswer Version Used:"""
652165,2011-04-22 09:03:11,Flagmails have a wrong Date: value
652326,2011-04-23 06:44:20,buglist doesn't support comma separated status anymore
652405,2011-04-24 02:04:09,"All user fields (assignee, QA contact, Add CC) have the page title as the ""title"" attribute"
652427,2011-04-24 06:26:50,Going back to the new bug page loses the description if possible duplicates have been searched for
652474,2011-04-24 15:04:50,"Release Bugzilla 4.1.2, 4.0.1, 3.6.5 and 3.4.11"
652663,2011-04-25 12:50:20,When using bug_format_comment hook some replacements can happen more than once causing broken links
652720,2011-04-25 15:09:42,prev/next links no longer respect column sort
652748,2011-04-25 19:08:26,"When reloading a bug page, any commentID (#nn) is lost"
652783,2011-04-26 03:40:20,Better wording after mid-air collision
652798,2011-04-26 05:21:35,links in replied comments exceed border
652987,2011-04-26 13:37:21,The XML file of a bug incorrectly sets the See Also field
653104,2011-04-28 01:33:16,The description of components in enter_bug.cgi is out of sync when some components are disabled
653263,2011-04-27 13:15:33,"XML bug files do not contain fields whose value evaluates to ""false"""
653273,2011-04-27 13:34:38,Release Notes for Bugzilla 4.0.1
653274,2011-04-27 13:35:27,Release Notes for Bugzilla 3.6.5
653275,2011-04-27 13:36:37,Release Notes for Bugzilla 3.4.11
653341,2011-04-27 19:03:12,Bug.create() fails to error out if an invalid group is passed
653378,2011-04-28 00:22:31,Content of an TextArea are getting no pagebreak
653404,2011-04-28 03:13:07,Misleading error message when file to be attached is not readable by browser
653477,2011-06-01 02:24:51,[SECURITY] Group names can be guessed when creating or editing a bug
653487,2011-04-28 08:38:57,"Can't set component in Bugzilla's ""Change Several Bugs at Once"" view"
653659,2011-04-28 20:56:46,Cannot shrink-back attachment description textarea on detailed edit
653713,2011-05-06 11:53:52,editusers.cgi crashes when editing a user profile
653834,2011-04-29 12:32:10,Going back from the invalid CC name page can cause a bug's description to be cleared
654121,2011-05-02 06:50:20,Error when dumping bug list to XML. (XML Parsing Error: not well-formed. Char 0x0 out of allowed range)
654451,2011-05-03 06:25:32,500 Internal server error
654496,2011-05-03 17:18:55,[Oracle] Duplicate bug detection doesn't work when using Oracle databases.
654833,2011-05-04 12:12:49,New hook to add additional attachment action links to the attachment details page
655472,2011-05-07 04:04:52,Localized strings in localconfig are incorrectly encoded
655481,2011-05-07 05:17:35,Download page update: localized templates
655652,2011-05-08 19:20:26,"Remove ""internals"" field from Product.get"
655847,2011-05-09 13:00:44,Accessing buglist.cgi throws: Use of inherited AUTOLOAD for non-method Bugzilla::CGI::SERVER_PUSH() is deprecated at Bugzilla/CGI.pm line 233
655848,2011-05-09 13:07:30,Use of uninitialized value $tbl in string eq at /var/www/html/bugzilla/report.cgi line 162
655910,2011-08-02 23:01:02,"When calling ./install-module.pl --all, install LWP before XML::Twig, else arguments passed to build XML::Twig are propagated to Net::HTTP which then fails"
655912,2011-05-09 15:48:18,"install-module.pl is unable to install LWP::UserAgent on Perl <5.8.8, because LWP 6.0 now requires 5.8.8 as a minimum"
656216,2011-05-10 22:25:18,test
656227,2011-05-10 23:50:22,test
656237,2011-05-11 01:29:15,"Search by comment filed with ""does not match regular expression"" returns wrong results"
656549,2011-05-11 22:01:18,nbnfn
656566,2011-05-11 23:59:36,inocming mail is not  receiving
656585,2011-05-12 02:48:43,This is the test please ignore.
656611,2011-05-12 05:39:56,Abbreviated Summary ending in multi-byte utf-8 characters breaks
656769,2011-05-12 12:37:04,Can't set duplicate bug number with IE9 except in compatibility view
656856,2011-05-12 22:07:52,summary
657114,2011-05-14 01:49:21,Bugzilla 4.0.1 Tarball contains .bzr dir
657134,2011-05-14 06:14:10,Comment link regexp is too broad
657158,2011-05-15 00:24:29,[SECURITY] Request email headers for attachment containing newline are corrupt
657194,2011-05-14 19:35:23,Use YUI's escapeHTML() instead of our custom one
657222,2011-05-15 07:13:58,"process_bug.cgi ""redirects"" to show_bug.cgi even though preferences set not to show bug"
657246,2011-05-15 11:09:12,Detect build identifier for Fennec
657290,2011-05-15 22:56:03,Incorrect time saved to DB when attachment added trough XML-RPC
657310,2011-05-16 00:43:53,URL detection should not stop at plus sign (+)
657561,2011-05-16 23:38:01,Invalid XMLRPC response generated if an optional custom int field is empty
657707,2011-05-22 09:48:00,importxml.pl crashes when importing keywords
657737,2011-05-17 10:44:25,Permission not checked after a new extension created for a new permission customization.(extensions.pm)
657894,2011-05-18 01:08:02,spelling mistake occurs when no search results are found
657895,2011-05-18 01:10:24,spelling mistake occurs when no search results are found
657896,2011-05-18 01:11:17,spelling mistake occurs when no search results are found
658056,2011-05-18 11:51:29,Improper HTML on show_bug.cgi page when user is logged out
658063,2011-05-18 12:07:00,Move votes_container css style to external style.css instead of template
658407,2011-05-19 13:51:06,Bugzilla shouldn't (indirectly) depend on Crypt::Random::Source anymore due to its numerous dependencies
658723,2011-05-20 15:53:10,bmo should have a checkbox for turning the get request into a post for dealing with long buglists
658905,2011-05-22 12:17:59,flag_handler() gets arguments in the wrong order in importxml.pl
658945,2011-05-22 21:30:27,Dependency tree count includes open dependencies of closed bugs
658947,2011-05-22 22:34:13,mail notification subject empty / header encoding not correct
658988,2011-05-23 04:39:29,"""Duplicate of"" field does not show in bug history"
659185,2011-05-23 14:10:08,html_quote escapes @ causing mailto links to not be processed
659816,2011-05-25 14:30:43,Quicksearch only works for ASCII strings (when quoted)
659880,2011-05-25 22:40:04,"undef error - Can't locate object method ""walk_parts"" via package ""Email::MIME"" at Bugzilla/Mailer.pm line 95."
660053,2011-05-26 10:27:44,"[SECURITY] If a BUGLIST cookie is compromised, it can be used to XSS show_bug.cgi and inject HTML into <head>"
660464,2011-05-28 09:00:26,Linkify the tag name in the confirmation message when tagging bugs
660502,2011-06-01 02:23:18,[SECURITY] Temporary files for uploaded attachments are not deleted on Windows (again)
660528,2011-05-29 04:14:34,"Security Advisory for Bugzilla 4.1.3, 4.0.2, 3.6.6 and 3.4.12"
660531,2011-05-29 04:17:49,"Release Bugzilla 4.1.3, 4.0.2, 3.6.6 and 3.4.12"
660888,2011-05-31 14:35:58,XSS in Bugzilla Test Install creation script and on createaccount.cgi via maintainer email
660947,2011-05-31 11:12:21,Version List truncates on report query
661314,2011-06-01 09:31:29,Product list in search page is not limited to products for which the user has permission and which he can access.
661360,2011-06-01 11:54:05,Default components list on search page on first entry list all components from all products with bad encoding.
661482,2011-06-01 23:55:13,"searching for changes to fields between two dates excludes changes made on the ""to"" date"
661537,2011-06-02 06:37:21,"""My Votes"" Missing from Footers"
662013,2011-06-03 20:32:51,After commit in rapidsvn Bug not appearing in bugzilla
662197,2011-06-05 13:18:31,Bug number is not prefilled in named tag interface after sending bugmail
662202,2011-06-05 14:14:49,"Accessing query.cgi throws: Argument """" isn't numeric in addition (+)"
662406,2011-06-06 13:37:39,"bug_see_also has an ""id"" column added during installation that is not in Schema.pm"
662478,2011-06-06 21:37:16,rtert
662481,2011-06-06 22:07:58,gjgj
662491,2011-06-06 23:23:32,hgjhg
662835,2011-06-08 07:59:19,"When I set ""SMTP"" as mail_delivery_method, its perl script complains that some value is not defined"
662899,2011-06-08 10:33:46,Automatically disabled bugmail when bugzilla accounts are disabled.
663208,2011-06-10 13:17:18,"Recursive ""Verify new product details"" page when attempting to move multiple bugs to another product"
663377,2011-06-10 11:38:19,"quicksearch using ""status:"" field doesn't work--it is defeated by the default status selection"
663696,2011-06-12 03:52:17,Remove 'config' hook example from the Example extension
663770,2011-06-13 00:16:33,Mandatory Multiple-Selection Box Custom Field isn't mandatory when creating a bug
663835,2011-06-13 06:37:48,Extensions templates are not tested by the normal sanity test scripts
664089,2011-06-13 23:31:51,Zend XMLRPC Error
665224,2011-06-17 14:34:52,template_before_process $args->{vars} no longer includes bugid
666279,2011-06-22 07:01:03,it's possible to get a list of all bugs with buglist.cgi
666313,2011-06-22 08:38:43,Remove the obsolete [% FLUSH %] directive
666421,2011-06-22 14:01:03,"Running recode.pl fails with ""Wide character in subroutine entry..."""
666497,2011-06-22 19:42:26,new bugzilla 4 installaion
666695,2011-06-23 09:47:30,Voting Extension templates have unfiltered directives
666699,2011-06-23 09:53:32,Example extension templates have unfiltered directives
666747,2011-06-23 12:12:43,Updating bug in Google Chrome causes drop down select boxes to change values randomly
666781,2011-06-23 13:29:18,t/008filter.t should not require filterexceptions.pl when one does not exist especially with extensions
667150,2011-06-24 20:40:33,Custom field depending on Product:Component is being displayed for any Products
667228,2011-06-25 11:09:15,"improvement for installation.xml section ""2.2.4.1. Bugzilla using Apache"" with MODPERL2 directive"
667503,2011-06-27 08:09:35,[SECURITY] BUGLIST cookie cross-site scripting (xss) vulnerability
667583,2011-06-27 10:41:29,'Data error' in Possible Duplicates section
667903,2011-06-28 05:47:31,Advanced search UI issue in Bugzilla 4.0.1
668751,2011-07-01 00:05:15,missing apache.conf while installing bugzilla software
669567,2011-07-05 23:16:20,Search
670062,2011-07-07 16:46:21,"Uninitialized value in Search.pm when running a query with ""a CC list member contains foo"""
670128,2011-07-08 04:06:44,"Missing explicit exit after calls to $cgi->redirect(), making the rest of the scripts to be executed"
670169,2011-07-08 07:53:04,Escape '>' in js filter
670544,2011-07-10 08:30:23,Warning: Unknown property '-moz-opacity'.  Declaration dropped. Source File: https://bugzilla.mozilla.org/js/yui/assets/skins/sam/autocomplete.css?1303753510 Line: 7
670868,2011-07-11 22:29:25,[SECURITY] Account preferences page trusts user-modifiable field for obtaining current e-mail address
670906,2011-07-12 03:40:43,delta_ts is updated even when there are no changes
670927,2011-07-12 05:37:37,Cannot add attcahmnets new bug
671213,2011-07-13 00:27:52,"Bugzilla is setting AND instead of OR in query, despite of what the user selects"
671353,2011-07-13 09:15:51,Unable to search for newly submitted bugs since last report
671956,2011-07-15 11:53:57,docs/en/rel_notes.txt does not get copied into docs/ on bugzilla.org
671964,2011-07-15 12:26:03,"Conversion of old field names to new ones should be in _handle_chart, not in do_search_function"
672173,2011-07-18 02:12:53,Calling collectstats.pl with arguments passes the first argument to some SQL statements
672788,2011-07-20 05:06:26,hhcbhdf dfg gdf
672947,2011-07-20 12:30:17,Bugzilla::Bug->_send_bugmail should 'require' Bugzilla::BugMail
673043,2011-07-20 20:37:51,"The token you submitted does not exist , has expired or has been cancelled"
673044,2011-07-20 20:39:36,"The token you submitted does not exist , has expired or has been cancelled"
673582,2011-07-22 13:19:26,Products & components misaligned in tabular and graphical reports
673702,2011-07-23 05:25:10,Undefined get_add_fk_sql in Bugzilla/DB/Schema.pm
673718,2011-07-23 10:09:55,Enable status filters
673976,2011-07-25 08:37:17,Style for #somebugs is duplicated in create-guided.html.tmpl
674416,2011-09-12 22:28:30,"Custom searches in query.cgi are lost when clicking the ""Back"" button in Firefox when viewing a buglist"
674497,2011-07-27 02:33:32,[SECURITY] Custom searches let you determine if a group exists or not
674574,2011-07-31 22:31:10,"When all components or versions are disabled, you cannot enter bugs into the product but it's listed in enter_bug.cgi anyway"
675080,2011-08-09 12:51:59,UTF-7 XSS in Bugzilla when using Internet Explorer 6
675171,2011-07-29 01:06:42,standardize font weight for field labels
675540,2011-07-31 15:38:52,Expand _bz_connect_error_reasons in DB.pm for Mac OS X
675542,2011-07-31 15:46:36,bugzilla mails should use Precedence: bulk
675633,2011-08-01 06:38:50,email_in.pl references mro.pm (invalid perl module)
675751,2011-08-01 12:47:08,Release notes for Bugzilla 3.4.12
675752,2011-08-01 12:47:47,Release notes for Bugzilla 3.6.6
675754,2011-08-01 12:48:42,Release notes for Bugzilla 4.0.2
675853,2011-08-01 18:19:58,Bugzilla mail configuration
676200,2011-08-03 00:11:35,"We shouldn't manually delete obsolete parameters in Bugzilla::Config::update_params(), else they are not saved in old-params.txt"
676237,2011-08-03 04:57:55,The traceback in code-error.html.tmpl is displayed on a single line
676416,2011-08-03 14:04:31,'Change Several Bugs at Once' won't change Products
676430,2011-08-03 15:17:28,"When editing a bug, a user not in the timetracking group generates ""Use of uninitialized value in abs at Bugzilla/Bug.pm line 2682"" in the web server error log"
676825,2011-08-05 05:27:35,Full Path Disclosure and Internal Server Error
676880,2011-08-05 08:27:11,surrogate pairs mishandled by Bugzilla + MySQL backend
677187,2011-08-08 07:25:28,"If the attachment filename contains a newline, an error is thrown when trying to download the attachment"
677698,2011-08-09 12:35:01,ABCDEFGH
677890,2011-08-10 04:53:47,crash secure
677901,2011-08-10 08:55:14,"Bugzilla crashes when no token is passed to token.cgi but the script expects one, because tokens are incorrectly validated"
677931,2011-08-10 07:14:27,hihih
678357,2011-08-11 12:32:35,Saved searches results in a bug list is not being limited by the 'limit' parameter
678772,2011-08-15 22:47:50,"version.pm 0.92 and newer forbids negative values, making checksetup.pl fail with the error ""Invalid version format"""
678805,2011-08-14 02:39:14,h cannot shutdown/restart opensuse 11.4 after nvidia driver installation
678844,2011-08-14 09:06:12,"When trying to edit a non-existent classification, the error message has missing words"
678959,2011-08-15 01:24:51,GenerateUniqueToken() fails if the table doesn't contain a userid column
679290,2011-08-15 22:39:56,Invalid version format warning while running ./checksetup.pl in ver 4.0.1
680049,2011-08-18 02:37:52,I am asked to login every time even when requirelogin is set to OFF
680669,2011-08-20 04:53:50,Download page update: localized templates
680729,2011-08-20 20:04:34,Testing suite (runtests.pl) incorrectly plans to do its existence check on referenced templates more than once
680946,2011-08-22 08:09:55,Bugzilla is hard to use on mobile devices
681538,2011-08-23 15:53:40,Searching negation of strings for Comments field is misleading/broken
681570,2011-08-23 21:06:31,test bug
681635,2011-08-24 04:53:09,Advanced Search:  Selecting Multiple Products with the same Version shows duplicate Versions in UI
682114,2011-08-25 12:49:31,xml-rpc fails when libtest-taint-perl is not available on Ubuntu
682203,2011-08-25 19:18:58,migrate.pl fails at requirements check
682250,2011-08-26 06:24:51,[Oracle] Search fails when searching for two words at once
682317,2011-09-19 08:09:56,Bug.create is incorrectly documented as ignoring invalid fields; it should say it produces an error
682747,2011-08-28 14:30:59,Wrong check in editusers.cgi
683077,2011-08-29 17:17:33,Fedora 15 will not continue to run
683644,2011-08-31 09:03:38,Foreign keys aren't renamed correctly when DB tables are renamed
683680,2011-08-31 10:31:19,Fix QA scripts to work with Bugzilla 4.2
683751,2011-08-31 13:21:04,"Pressing Google Chrome's ""back"" after search results loses input text values"
683956,2011-09-01 08:45:39,query gives no response if no user supplied to editusers.cgi
684511,2011-09-03 07:16:26,BugZilla should linkify https-protocol links as well in the URL field
684673,2011-09-04 23:03:35,[error] [client xxx.xx.xx.xx] Script timed out before returning headers: jsonrpc.cgi
684744,2011-09-05 10:40:09,"All fields in the ""People"" section are reset when clicking ""Edit Search"""
685129,2011-09-07 03:39:21,[Oracle] Quick/Simple search fails with ORA-00920 invalid relational operator
685316,2011-09-07 12:31:17,Simple Search should be using field_descs for Status and Product
685552,2011-09-08 06:29:50,Email auto-completion causes server to thrash
685591,2011-09-08 08:25:20,"After mid-air collision, clicking back button from error page, browser refresh button does not refresh page"
685611,2011-09-08 10:23:34,delta_ts is updated even when no changes are made to bugs created via WebServices
685863,2011-09-09 05:30:19,cdrom fedora 16 testing
686133,2011-09-10 07:31:25,Bugzilla crashes when deleting a bug
686227,2011-09-11 09:00:56,Users with editcomponents privs must be able to add products they cannot see to the inclusion and exclusion lists when creating or editing a flagtype
686246,2011-09-11 15:40:25,"When editing the inclusion and exclusion lists of a flagtype, empty grant and request groups are replaced by """" instead of ""(no group)"" in the drop-down menu"
686422,2011-09-12 22:30:20,"Custom searches in query.cgi are lost when clicking the ""Back"" button in IE when viewing a buglist"
686682,2011-09-14 07:08:00,Link is not proper opening
686780,2011-09-14 12:51:17,Editing votes crashes Bugzilla
686786,2011-09-14 13:17:34,Decreasing votestoconfirm in editproducts.cgi crashes Bugzilla
686860,2011-09-15 01:11:11,Accurate work hours calculation in a bug list
686904,2011-09-15 08:23:15,Removing an invalid URL from the See Also field crashes Bugzilla
686963,2011-09-15 12:22:08,Setting the work time using the Bug.update WebService method requires a comment
686967,2011-09-15 12:39:54,Incoherent code in Bugzilla::BugUrl::Bugzilla::Local->should_handle()
686971,2011-09-15 12:58:24,Leaving the See Also field empty or undefined while adding one using the Bug.update WebServices method no longer triggers 'that argument was not set'
686995,2011-09-15 14:28:23,Calling Product.get while being logged out causes high CPU usage on the Bugzilla server
687247,2011-09-17 04:25:46,Bugzilla crashes when creating a new flagtype on PostgreSQL
687421,2011-09-19 00:41:18,"Advanced Search - ""contains the string"" get's a case sensitive result"
687725,2011-09-19 14:41:14,Adding a local bug ID in the See Also field isn't logged in the bug history of that bug
687829,2011-09-20 05:14:44,display of search result is wrong when ordered by id number
688163,2011-09-21 06:17:06,"Mid-air collision not detected in Firefox if page is refreshed while displaying ""old"" version of bug"
688257,2011-09-21 11:05:13,Quicksearch containing space (and no quotes) fails in Oracle
688413,2011-09-22 02:44:00,Permission error after patch 4.0 to 4.0.2
688431,2011-09-22 04:21:51,Cross site scripting by changing content type of attachment file.
689175,2011-09-26 06:45:17,"Anyone can edit bug CC:, add/remove/modify users on it"
689862,2011-09-27 21:53:50,"Only return the Classification name from Product.get, instead of all the classification info"
690173,2011-09-28 15:14:50,Cannot delete user accounts due to FK on audit_log
690310,2011-09-29 02:17:39,Performance issue
690328,2011-09-29 03:52:07,unable to send bug mail from bugzilla using SMTP
690412,2011-09-29 08:14:52,internal error: Insecure dependency .... at Bugzilla/Object.pm line 276.
690488,2011-09-29 10:47:03,out of memory errors when adding components to products
691243,2011-10-02 20:11:26,Spelling: idenfifying -> identifying
691697,2011-10-04 06:31:26,There is no link pointing to the new bug in HTML bugmails
691845,2011-10-04 09:11:20,importxml.pl complains if an open bug has the resolution field set to ''
692063,2011-10-05 01:41:42,URL encoding issues with saved searches
692354,2011-11-28 23:54:44,Incorrect parameter type in WebServices documentation for Bug.add_comment
692737,2011-10-07 00:17:11,Main page icons are not centered
693137,2011-10-09 01:02:25,Bug still can be searched after setting in different group permission.
693267,2011-10-10 02:04:33,"All features of  bugzilla are not available in  latest version of Firefox and the older versions.  When a bug is viewed ""Fixed on"" attribute is not available.Available with Internet explorer and other browsers."
694520,2011-10-14 01:03:56,The issue about access bugzilla via internet.
694524,2011-10-14 01:26:18,testing
694663,2011-10-14 12:29:08,POSTing to Bug.get through jsonrpc returns nothing
694723,2011-10-14 16:59:18,"testopia editparams.cgi logs ""Argument isn't numeric"" in VMethods.pm"
694760,2011-10-15 05:24:55,Adding a named tag to a just-changed bug doesn't work
694924,2011-10-16 23:43:19,NT Authentication in bugzilla
695167,2011-10-17 12:24:21,checksetup.pl DateTime::TimeZone module (v0.71) not found even though v1.40 is installed
695294,2011-10-18 01:53:08,"The See Also field is not visible in ""Format for Printing"""
695514,2011-11-29 00:27:06,Slow performance in field-events.js.tmpl on show_bug.cgi with large number of products
696112,2011-10-20 07:07:55,I'd like to submit feature ideas for non-firefox products.
696865,2011-10-24 11:38:00,Attachments should provide a last modified date in the HTML Headers
697020,2011-10-24 21:40:16,unable to send bug mails to a particular user
697219,2011-10-25 10:28:35,Bug.search does not allow searching on cc field
697371,2011-10-25 22:21:09,link to comment in emails looks like it is part of the comment
697585,2011-10-26 13:11:48,importxml.pl does not handle multiple bugs
697699,2011-12-27 11:24:50,[SECURITY] XSS when viewing new charts or tabular and graphical reports in debug mode
698068,2011-10-28 10:15:52,"""There is no saved search named"" page has a ""forget"" link"
698737,2011-11-01 06:08:34,Space missing in error message db_rename_conflict
699004,2011-11-02 01:30:03,"firefox cannot display bug list, content encoding error"
699005,2011-11-02 01:33:13,Not redirecting to Bug after logging in to Bugzilla using Email URL
699660,2011-11-03 17:58:46,application/x-jar and application/java-archive attachments should be automatically converted to jar: URLs
699760,2011-11-04 04:24:13,[Oracle] quicksearch does not work for simple search (1 word) - ORA-00920
700219,2011-11-06 20:01:58,Unable to get mod_perl to work with Class:Load version 0.12
701350,2011-12-05 07:16:10,Oracle crashes if the 'maxattachmentsize' parameter is set to a too small value
701881,2011-11-11 19:15:53,"Update from 3.4 to 4.0: ""Cannot delete or update a parent row: a foreign key constraint fails"""
702208,2011-11-14 00:34:23,TheSchwartz establishes a new connection to the database for each email
702607,2011-11-15 05:52:31,Stacktrace reveals perl version to remote attackers
702713,2011-12-24 03:02:41,"Release Bugzilla 4.2rc1, 4.0.3, 3.6.7 and 3.4.13"
702843,2011-11-15 16:35:28,"bugzilla-STABLE.tar.gz points to 4.01, not 4.02"
702864,2011-11-15 17:49:29,Oracle sql_limit and CONTAINS() fix
702876,2011-11-15 20:26:15,Feature for adding multiple Users regexp(with domain name also) in search/group's
703975,2011-11-21 13:03:11,CSRF vulnerability in post_bug.cgi allows possible unauthorized bug creation
703983,2011-11-21 13:02:39,CSRF vulnerability in attachment.cgi allows possible unauthorized attachment creation
704106,2011-11-21 04:27:26,Reporter of bug no rights to comment on the bug if not member of group though edit bugs option selected for product
704461,2011-11-22 04:47:52,Check if user exist in group
704580,2011-11-22 11:26:14,first last prev next buttons does NOT navigate in good order after the query list is resorted
705393,2011-11-25 17:04:41,Improve the error message thrown by Update.pm when updates.bugzilla.org is unavailable
705474,2011-11-26 17:43:42,CSRF vulnerability in createaccount.cgi allows possible unauthorized account creation e-mail request
705606,2011-11-27 20:59:24,Test Product
706118,2011-11-29 06:56:40,Session token not deleted during a bug mass-change
706271,2012-02-17 10:52:00,CSRF vulnerability in token.cgi allows possible unauthorized password reset e-mail request
706443,2011-11-30 06:32:08,The New Bug form ignores the defaultplatform and defaultopsys parameters
706753,2011-12-20 07:58:28,Bugzilla will not work with newest version of JSON::RPC 1.01 due to non-backward compatibility
707170,2011-12-02 06:43:41,Several features about custom fields are missing in the documentation
707428,2011-12-03 03:37:11,Custom field values whose visibility depends on another field value do not remain selected after editing a bug
707594,2011-12-05 00:02:10,Account lockout notifications are not notifying the maintainer
707597,2011-12-04 18:17:48,Bugzilla shouldn't allow using GET when authenticating in order to protect users from poorly-written client apps
708055,2011-12-06 11:35:17,bug chrome
709075,2011-12-09 06:33:29,Adding myself to the CC list of a bug clears the bug number in the tagging field
709420,2011-12-09 16:57:38,how to set Assignee field can't be edited but report when enter a bug
709573,2011-12-11 04:44:05,"Possible persistent XSS into the ""URL"" in Bugs."
711038,2011-12-15 04:23:31,Moderate vulnerabilities discovered within the latest bugzilla
711714,2011-12-17 06:28:29,[SECURITY] The User.offer_account_by_email WebService method lets you create new user accounts independently of the value of Bugzilla::Auth::Verify::*::user_can_create_account
711925,2011-12-19 00:28:36,[Pg] Update from 4.0 or older to 4.2 or trunk fails when bug_see_also field is populated
711960,2011-12-19 05:09:15,checksetup.pl DBD::Oracle::db do failed: ORA-02270: no matching unique or primary key error
712239,2011-12-20 00:54:25,individual user reports generation
712288,2011-12-20 05:28:01,User autocomplete fails with error in JSON/RPC/Server.pm
712895,2011-12-22 01:33:06,checksetup.pl seems to miss bugs during an upgrade from 3.0 to 4.0.2
713098,2011-12-22 12:52:32,Advanced Search selecting product with no components generates components from nearby products
713144,2011-12-22 15:02:33,The SQL query to remove older searches from the profile_search table should be more robust
